dataset,column_name,completeness
gdppr,REPORTING_PERIOD_END_DATE,1
gdppr,ETHNIC,0.37144
gdppr,VALUE1_PRESCRIPTION,0.1771
gdppr,YEAR_MONTH_OF_BIRTH,1
gdppr,VALUE2_PRESCRIPTION,0.29995
gdppr,EPISODE_CONDITION,0.03561
gdppr,NHS_NUMBER_DEID,1
gdppr,YEAR_OF_DEATH,0.09491
gdppr,LINKS,0.0134
gdppr,PRACTICE,1
gdppr,CODE,0.99997
gdppr,ProductionDate,1
gdppr,VALUE1_CONDITION,0.29924
gdppr,LSOA,0.99952
gdppr,YEAR_OF_BIRTH,1
gdppr,SEX,1
gdppr,RECORD_DATE,0.99934
gdppr,DATE,0.99967
gdppr,PROCESSED_TIMESTAMP,1
gdppr,GP_SYSTEM_SUPPLIER,1
gdppr,EPISODE_PRESCRIPTION,0.17689
hes_ae,DIAGSCHEME,0.75238
hes_ae,TREAT3_12,0.00847
hes_ae,CR_GP_PRACTICE,0.82602
hes_ae,RESSTHA_HIS,1
hes_ae,AEDEPTTYPE,1
hes_ae,TREAT2_12,0.00847
hes_ae,PROCODE5,1
hes_ae,AEATTENDDISP,1
hes_ae,TREAT3_10,0.01389
hes_ae,SUSLDDATE_HIS,1
hes_ae,DIAG3_06,0.00091
hes_ae,DIAGA_11,0.00024
hes_ae,TREAT2_11,0.00894
hes_ae,DIAGS_02,0.02264
hes_ae,DIAGA_09,0.00029
hes_ae,SITEDIST_FLAG,0.24307
hes_ae,DIAGA_07,0.00037
hes_ae,TREATSCHEME,0.71098
hes_ae,DIAG3_07,0.00083
hes_ae,AEATTENDCAT,1
hes_ae,CCG_RESPONSIBILITY_ORIGIN,0.82602
hes_ae,ARRIVALAGE,0.99136
hes_ae,DIAG3_08,0.00078
hes_ae,SEX,1
hes_ae,INITDUR,0.86436
hes_ae,ProductionDate,1
hes_ae,TREAT3_08,0.01977
hes_ae,CR_TREATMENT,0.82602
hes_ae,CCG_TREATMENT_ORIGIN,0.82602
hes_ae,PROCSCHEME,0.20316
hes_ae,NER_TREATMENT,0.44923
hes_ae,EPIKEY,0.12178
hes_ae,DIAGS_08,0.00029
hes_ae,AEREFSOURCE,1
hes_ae,AEINCLOCTYPE,1
hes_ae,CANREG,0.9801
hes_ae,AEATTEND_EXC_PLANNED,1
hes_ae,TREAT2_03,0.22789
hes_ae,DIAGS_05,0.00045
hes_ae,SITEDIST,0.23944
hes_ae,TREAT3_02,0.50827
hes_ae,INVEST2_03,0.22832
hes_ae,TREAT2_10,0.01389
hes_ae,DIAGS_11,0.00023
hes_ae,PCTCODE_HIS,1
hes_ae,PCON,0.99679
hes_ae,AT_GP_PRACTICE,0.82602
hes_ae,TREAT3_03,0.2277
hes_ae,DIAG2_06,0.00094
hes_ae,CONCLDUR,0.96442
hes_ae,TREAT2_04,0.13184
hes_ae,DIAG2_05,0.00127
hes_ae,TREAT2_05,0.07686
hes_ae,SUSHRG,0.91274
hes_ae,CCG_GP_PRACTICE,0.82602
hes_ae,INVEST2_01,0.84556
hes_ae,DIAGA_01,0.35725
hes_ae,CANNET,0.9801
hes_ae,TREAT3_06,0.04672
hes_ae,PCTORIG_HIS,1
hes_ae,TREAT3_01,0.84195
hes_ae,TREAT2_01,0.84626
hes_ae,INVESTSCHEME,0.90665
hes_ae,DIAG3_11,0.0007
hes_ae,GORTREAT,1
hes_ae,DIAGA_10,0.00026
hes_ae,DIAG3_12,0.00069
hes_ae,DIAG2_10,0.00073
hes_ae,DIAG3_04,0.0022
hes_ae,MSOA11,0.97961
hes_ae,RESCTY,1
hes_ae,PROCODE3,1
hes_ae,DIAGA_04,0.00124
hes_ae,RESGOR_ONS,0.75821
hes_ae,RESPCT_HIS,1
hes_ae,TREAT2_08,0.01977
hes_ae,RESLADST_ONS,0.75821
hes_ae,CR_RESIDENCE,0.82602
hes_ae,DIAG2_03,0.00581
hes_ae,ARRIVALAGE_CALC,0.99136
hes_ae,TREAT2_02,0.51182
hes_ae,DIAGS_04,0.00076
hes_ae,GPPRAC,1
hes_ae,RESLADST,1
hes_ae,AEKEY,1
hes_ae,DIAG3_09,0.00075
hes_ae,DIAGS_09,0.00027
hes_ae,PURCODE,0.99963
hes_ae,CONCLTIME,1
hes_ae,TREAT2_09,0.01574
hes_ae,DIAG2_09,0.00076
hes_ae,NER_GP_PRACTICE,0.44923
hes_ae,DIAG3_01,0.65881
hes_ae,TREAT2_07,0.02686
hes_ae,PCON_ONS,0.75821
hes_ae,DIAGS_01,0.20806
hes_ae,RANK_ORDER,0.12178
hes_ae,DIAG2_04,0.0024
hes_ae,DIAGS_06,0.00036
hes_ae,PERSON_ID_DEID,1
hes_ae,SITETRET,0.25102
hes_ae,STHATRET,1
hes_ae,INVEST2_06,0.1305
hes_ae,INVEST2_10,0.04571
hes_ae,TREAT3_04,0.13181
hes_ae,PROCODET,1
hes_ae,CCG_RESPONSIBILITY,0.82602
hes_ae,DIAG2_11,0.00071
hes_ae,ETHNOS,1
hes_ae,INVEST2_07,0.08605
hes_ae,TRETTIME,1
hes_ae,NER_RESIDENCE,0.44923
hes_ae,INVEST2_08,0.06979
hes_ae,DIAG2_01,0.70971
hes_ae,AT_RESIDENCE,0.82602
hes_ae,DIAGS_03,0.00207
hes_ae,DIAG3_05,0.0012
hes_ae,DIAG3_03,0.0054
hes_ae,PCTTREAT,1
hes_ae,ARRIVALTIME,1
hes_ae,DIAGA_12,0.00023
hes_ae,INVEST2_09,0.05409
hes_ae,DIAG3_02,0.07142
hes_ae,TRETDUR,0.9008
hes_ae,CCG_RESIDENCE,0.82602
hes_ae,TREAT3_07,0.02686
hes_ae,PARTYEAR,1
hes_ae,FYEAR,1
hes_ae,DIAGA_06,0.00044
hes_ae,ARRIVALDATE,1
hes_ae,DEPTIME,1
hes_ae,INVEST2_02,0.41077
hes_ae,AEARRIVALMODE,1
hes_ae,TREAT3_09,0.01574
hes_ae,DEPDUR,0.99163
hes_ae,RESCTY_ONS,0.75821
hes_ae,DIAGA_02,0.04042
hes_ae,DIAG2_12,0.00069
hes_ae,DIAGA_08,0.00032
hes_ae,INITTIME,1
hes_ae,CCG_TREATMENT,0.82602
hes_ae,PROVDIST,0.92872
hes_ae,DIAGS_07,0.00032
hes_ae,INVEST2_12,0.02982
hes_ae,DIAGA_03,0.00327
hes_ae,INVEST2_11,0.0343
hes_ae,PROVDIST_FLAG,0.94319
hes_ae,DIAGS_12,0.00022
hes_ae,AEKEY_FLAG,1
hes_ae,INVEST2_05,0.16011
hes_ae,TREAT3_11,0.00894
hes_ae,TREAT3_05,0.07685
hes_ae,AEPATGROUP,1
hes_ae,AT_TREATMENT,0.82602
hes_ae,LSOA11,0.97961
hes_ae,DIAG2_02,0.08231
hes_ae,DIAGA_05,0.00057
hes_ae,DIAG3_10,0.00072
hes_ae,TREAT2_06,0.04673
hes_ae,INVEST2_04,0.19273
hes_ae,LSOA01,0.9801
hes_ae,DIAG2_07,0.00084
hes_ae,MSOA01,0.9801
hes_ae,DIAG2_08,0.00079
hes_ae,RESGOR,1
hes_ae,DIAGS_10,0.00025
hes_ae_otr,DIAG_04,0.0024
hes_ae_otr,PCTORIG06,1
hes_ae_otr,PCTORIG02,0.39184
hes_ae_otr,DIAG_08,0.00079
hes_ae_otr,TREAT_12,0.00847
hes_ae_otr,APPDATE,0.33268
hes_ae_otr,ProductionDate,1
hes_ae_otr,HOMEADDPS,0
hes_ae_otr,PURSTHA,0.39184
hes_ae_otr,PGPPRAC,1
hes_ae_otr,TREAT_07,0.02686
hes_ae_otr,INVEST_01,0.84556
hes_ae_otr,INVEST_02,0.41077
hes_ae_otr,DIAG_10,0.00073
hes_ae_otr,PARTYEAR,1
hes_ae_otr,CDSEXTDATE,0.66732
hes_ae_otr,DUPLICATE_FLAG_2,0
hes_ae_otr,POSTDIST,0.99604
hes_ae_otr,TREAT_08,0.01977
hes_ae_otr,RESSTHA06,1
hes_ae_otr,INVEST_03,0.22832
hes_ae_otr,DIAG_07,0.00084
hes_ae_otr,DIAG_02,0.08231
hes_ae_otr,DIAG_03,0.00581
hes_ae_otr,RTTPERSTAT,0.03946
hes_ae_otr,NODIAGS,1
hes_ae_otr,DIAG_12,0.00069
hes_ae_otr,LCAIND,0
hes_ae_otr,RESPCT06,1
hes_ae_otr,SUBDATE,1
hes_ae_otr,BOOKREFNOPS,0
hes_ae_otr,IMD04HD,0.9761
hes_ae_otr,TREAT_09,0.01574
hes_ae_otr,SUSHRGINFO,0.12807
hes_ae_otr,DIAG_05,0.00127
hes_ae_otr,PCTCODE06,1
hes_ae_otr,TREAT_01,0.84626
hes_ae_otr,CURRWARD,1
hes_ae_otr,IMD04ED,0.9761
hes_ae_otr,RTTPEREND,0.00594
hes_ae_otr,TREAT_03,0.22789
hes_ae_otr,TREAT_02,0.51182
hes_ae_otr,RESHA,1
hes_ae_otr,CDSVERPROTID,1
hes_ae_otr,DIAG_11,0.00071
hes_ae_otr,DUPLICATE_FLAG,0.34315
hes_ae_otr,INVEST_10,0.04571
hes_ae_otr,SUSHRGVERS,0.90491
hes_ae_otr,GPPRSTHA,1
hes_ae_otr,IMD04C,0.9761
hes_ae_otr,PURVAL,1
hes_ae_otr,CURRWARD_ONS,0.75821
hes_ae_otr,DIAG_06,0.00094
hes_ae_otr,ETHRAWL,0.05499
hes_ae_otr,CDSUNIQUEID,0
hes_ae_otr,PCFOUND,1
hes_ae_otr,SUSHRGVERINFO,0.12799
hes_ae_otr,CARERSI,1
hes_ae_otr,TREAT_04,0.13184
hes_ae_otr,MARSTAT,0
hes_ae_otr,ACTIVAGE,0.92578
hes_ae_otr,WAITDAYS,0.0005
hes_ae_otr,OACODE6,1
hes_ae_otr,HATREAT,1
hes_ae_otr,INVEST_08,0.06979
hes_ae_otr,PREGGMP,1
hes_ae_otr,DIAG_09,0.00076
hes_ae_otr,IMD04IC,0.9761
hes_ae_otr,IMD04_DECILE,0.9761
hes_ae_otr,WARD91,1
hes_ae_otr,IMD04HS,0.9761
hes_ae_otr,PROCODEO,0.94858
hes_ae_otr,INVEST_09,0.05409
hes_ae_otr,IMD04LE,0.9761
hes_ae_otr,PERSON_ID_DEID,1
hes_ae_otr,CSNUM,0.8637
hes_ae_otr,IMD04,0.9761
hes_ae_otr,INVEST_04,0.19273
hes_ae_otr,TREAT_10,0.01389
hes_ae_otr,FYEAR,1
hes_ae_otr,NEWNHSNO_CHECK,0.94529
hes_ae_otr,RTTPERSTART,0.00603
hes_ae_otr,TREAT_11,0.00894
hes_ae_otr,RESSTHA02,0.39184
hes_ae_otr,INVEST_05,0.16011
hes_ae_otr,RESPCT02,0.39184
hes_ae_otr,ETHRAW,0.74222
hes_ae_otr,DIAG_01,0.70972
hes_ae_otr,RESRO,1
hes_ae_otr,GPPRPCT,1
hes_ae_otr,IMD04RK,0.9761
hes_ae_otr,PCTNHS,0.9813
hes_ae_otr,NOINVESTS,1
hes_ae_otr,INVEST_07,0.08605
hes_ae_otr,DOMPROC,0.00673
hes_ae_otr,TREAT_06,0.04673
hes_ae_otr,NHSNOIND,0.99219
hes_ae_otr,PEREND,0.66732
hes_ae_otr,SUSRECID,1
hes_ae_otr,SUSSPELLID,0.92105
hes_ae_otr,HRGNHS,0.32294
hes_ae_otr,ROTREAT,1
hes_ae_otr,RURURB_IND,0.9801
hes_ae_otr,HRGNHSVN,0.34441
hes_ae_otr,INVEST_06,0.1305
hes_ae_otr,ORGPPPID,0.03943
hes_ae_otr,TREAT_05,0.07686
hes_ae_otr,PROCODE,1
hes_ae_otr,PROTYPE,0.99984
hes_ae_otr,AEKEY,1
hes_ae_otr,INVEST_12,0.02982
hes_ae_otr,IMD04EM,0.9761
hes_ae_otr,IMD04IA,0.9761
hes_ae_otr,PCTCODE02,0.39184
hes_ae_otr,NOTREATS,1
hes_ae_otr,SUSLDDATE,1
hes_ae_otr,IMD04I,0.9761
hes_ae_otr,INVEST_11,0.0343
hes_apc,OPERTN_3_21,0.00062
hes_apc,EPISTART,0.99969
hes_apc,DIAG_4_08,0.17256
hes_apc,OPERTN_4_01,0.9983
hes_apc,SITEDIST,0.74368
hes_apc,HRGLATE35,0.29592
hes_apc,STARTAGE_CALC,0.99336
hes_apc,OPERTN_4_24,0.00042
hes_apc,DIAG_3_17,0.02129
hes_apc,EPIDUR,0.99827
hes_apc,DIAG_4_03,0.57086
hes_apc,OPERTN_3_01,0.9983
hes_apc,CLASSPAT,1
hes_apc,NER_GP_PRACTICE,0.43591
hes_apc,DIAG_3_10,0.11214
hes_apc,OPERTN_4_23,0.00048
hes_apc,OPERTN_4_02,0.39307
hes_apc,SITEDIST_FLAG,0.74714
hes_apc,OPERTN_4_19,0.00087
hes_apc,CCG_TREATMENT_ORIGIN,0.62744
hes_apc,PROVDIST_FLAG,0.79805
hes_apc,ADMINCATST,0.05852
hes_apc,DIAG_4_07,0.21911
hes_apc,CR_RESIDENCE,0.62744
hes_apc,OPERTN_3_08,0.01728
hes_apc,ADMIMETH,1
hes_apc,OPERTN_4_18,0.00103
hes_apc,OPERTN_4_12,0.00514
hes_apc,ALCDIAG_4,0.20579
hes_apc,DIAG_4_18,0.01757
hes_apc,GORTREAT,0.84963
hes_apc,LSOA01,0.97124
hes_apc,DIAG_4_04,0.44357
hes_apc,OPERTN_3_02,0.39307
hes_apc,OPERTN_3_18,0.00103
hes_apc,OPERTN_4_06,0.03839
hes_apc,RESGOR,0.81383
hes_apc,OPERTN_3_04,0.11308
