dataset,column_name,completeness
covid_antibody_testing_pillar3,KeyWorkerType,0.959
covid_antibody_testing_pillar3,LocalAuthority,0.999
covid_antibody_testing_pillar3,NHSRegion,0.999
covid_antibody_testing_pillar3,NonDigitalUser,1.0
covid_antibody_testing_pillar3,Occupation,0.491
covid_antibody_testing_pillar3,OrganisationId,0.004
covid_antibody_testing_pillar3,ParliamentaryConstituency,0.999
covid_antibody_testing_pillar3,Person_ID_DEID,1.0
covid_antibody_testing_pillar3,ProcessingLabCode,1.0
covid_antibody_testing_pillar3,RecordCreatedDate,1.0
covid_antibody_testing_pillar3,ResultValueUnitOfMeasure,0.984
covid_antibody_testing_pillar3,STP,0.999
covid_antibody_testing_pillar3,SpecimenID,1.0
covid_antibody_testing_pillar3,SpecimenProcessedDate,1.0
covid_antibody_testing_pillar3,SubjectID,1.0
covid_antibody_testing_pillar3,TestCentreID,1.0
covid_antibody_testing_pillar3,TestEndDate,1.0
covid_antibody_testing_pillar3,TestKit,0.67
covid_antibody_testing_pillar3,TestLocation,1.0
covid_antibody_testing_pillar3,TestResult,1.0
covid_antibody_testing_pillar3,TestStartDate,1.0
covid_antibody_testing_pillar3,TestType,1.0
covid_antibody_testing_pillar3,WorkStatus,0.102
covid_antigen_testing_pillar2,AdministrationMethod,0.851
covid_antigen_testing_pillar2,AppointmentDate,1.0
covid_antigen_testing_pillar2,CareHomeRole,0.01
covid_antigen_testing_pillar2,Country,0.996
covid_antigen_testing_pillar2,CountryCode,1.0
covid_antigen_testing_pillar2,County,1.0
covid_antigen_testing_pillar2,CovidSymptomatic,0.974
covid_antigen_testing_pillar2,DateOfOnset,0.083
covid_antigen_testing_pillar2,IndustrySector,0.182
covid_antigen_testing_pillar2,KeyWorkerID,0.124
covid_antigen_testing_pillar2,KeyWorkerType,0.124
covid_antigen_testing_pillar2,LocalAuthority,1.0
covid_antigen_testing_pillar2,NHSRegion,1.0
covid_antigen_testing_pillar2,NonDigitalUser,0.983
covid_antigen_testing_pillar2,Occupation,0.299
covid_antigen_testing_pillar2,OccupationTitle,0.298
covid_antigen_testing_pillar2,OrganisationId,0.509
covid_antigen_testing_pillar2,ParliamentaryConstituency,1.0
covid_antigen_testing_pillar2,Person_ID_DEID,1.0
covid_antigen_testing_pillar2,PostCodeCountry,0.999
covid_antigen_testing_pillar2,ProcessTime,0.011
covid_antigen_testing_pillar2,ProcessingLabCode,1.0
covid_antigen_testing_pillar2,RecordCreatedDate,1.0
covid_antigen_testing_pillar2,ResultInfo,0.003
covid_antigen_testing_pillar2,STP,1.0
covid_antigen_testing_pillar2,SampleCreationDate,0.054
covid_antigen_testing_pillar2,SpecimenID,1.0
covid_antigen_testing_pillar2,SpecimenProcessedDate,1.0
covid_antigen_testing_pillar2,SubjectID,1.0
covid_antigen_testing_pillar2,TestCentreCountry,0.158
covid_antigen_testing_pillar2,TestCentreCountryName,0.061
covid_antigen_testing_pillar2,TestCentreID,1.0
covid_antigen_testing_pillar2,TestCentreRefDataPostcode,0.153
covid_antigen_testing_pillar2,TestEndDate,1.0
covid_antigen_testing_pillar2,TestLocation,0.945
covid_antigen_testing_pillar2,TestResult,1.0
covid_antigen_testing_pillar2,TestStartDate,1.0
covid_antigen_testing_pillar2,TestType,0.983
covid_antigen_testing_pillar2,WorkOrStudyStatus,0.247
covid_antigen_testing_pillar2,WorkStatus,0.144
deaths,CANCELLED_FLAG,1.0
deaths,CCGPOD,0.118
deaths,CCGR,0.152
deaths,COR_AREA_NAME,0.0
deaths,COR_INQ_DATES,0.0
deaths,CTYDR,0.824
deaths,CTYR,0.824
deaths,DEC_BIRTH_COUNTRY_CODE,1.0
deaths,DEC_CONF_NHS_NUMBER_CLEAN_DEID,0.992
deaths,DEC_OCC_TYPE,1.0
deaths,DEC_RETIRED_IND,0.222
deaths,GORR,0.683
deaths,HAUTPOD,0.573
deaths,HAUTR,0.718
deaths,HROR,0.718
deaths,ICD9_ORIG_MENTION_1,0.282
deaths,ICD9_ORIG_MENTION_10,0.0
deaths,ICD9_ORIG_MENTION_11,0.0
deaths,ICD9_ORIG_MENTION_12,0.0
deaths,ICD9_ORIG_MENTION_13,0.0
deaths,ICD9_ORIG_MENTION_14,0.0
deaths,ICD9_ORIG_MENTION_15,0.0
deaths,ICD9_ORIG_MENTION_2,0.211
deaths,ICD9_ORIG_MENTION_3,0.095
deaths,ICD9_ORIG_MENTION_4,0.034
deaths,ICD9_ORIG_MENTION_5,0.011
deaths,ICD9_ORIG_MENTION_6,0.004
deaths,ICD9_ORIG_MENTION_7,0.001
deaths,ICD9_ORIG_MENTION_8,0.0
deaths,ICD9_ORIG_MENTION_9,0.0
deaths,LSOAR,0.162
deaths,NEO_NATE_FLAG,0.177
deaths,OUT_SECCATDM,0.245
deaths,OUT_SECCATHF,0.128
deaths,PCDIND,0.279
deaths,POD_CODE,1.0
deaths,POD_ESTABLISHMENT_TYPE,0.764
deaths,POD_NHS_ESTABLISHMENT,0.764
deaths,REG_DATE,1.0
deaths,REG_DATE_OF_DEATH,1.0
deaths,REG_DISTRICT_CODE,1.0
deaths,REG_DISTRICT_NAME,0.998
deaths,REG_SUB_DISTRICT_CODE,1.0
deaths,REG_SUB_DISTRICT_NAME,0.826
deaths,SOC2KDM,0.238
deaths,SOC2KHF,0.12
deaths,S_COD_CODE_1,0.765
deaths,S_COD_CODE_10,0.001
deaths,S_COD_CODE_11,0.001
deaths,S_COD_CODE_12,0.0
deaths,S_COD_CODE_13,0.0
deaths,S_COD_CODE_14,0.0
deaths,S_COD_CODE_15,0.0
deaths,S_COD_CODE_2,0.585
deaths,S_COD_CODE_3,0.348
deaths,S_COD_CODE_4,0.181
deaths,S_COD_CODE_5,0.086
deaths,S_COD_CODE_6,0.038
deaths,S_COD_CODE_7,0.016
deaths,S_COD_CODE_8,0.007
deaths,S_COD_CODE_9,0.003
deaths,S_INJURY_EXTERNAL,0.035
deaths,S_UNDERLYING_COD_ICD10,0.765
deaths,S_UNDERLYING_COD_ICD9,0.282
deaths,UTLA9POD,0.076
deaths,UTLA9R,0.099
deaths,WARDR,0.824
epma_administration,ADMINISTERED_DATE_TIME,0.722
epma_administration,ADMINISTRATION_ID_HASHED,1.0
epma_administration,LAST_UPDATED_DATE,1.0
epma_administration,MEDICATION_NAME,1.0
epma_administration,NHS_NUMBER_DEID,0.938
epma_administration,ODS_CODE,1.0
epma_administration,PATIENT_AGE,0.937
epma_administration,PATIENT_GENDER,0.936
epma_administration,PATIENT_GP_PRACTICE_CCG_ODS_CODE,0.907
epma_administration,PATIENT_GP_PRACTICE_LA_DISTRICT,0.912
epma_administration,PATIENT_GP_PRACTICE_ODS_CODE,0.912
epma_administration,PATIENT_LOCATION_CCG_ODS_CODE,0.918
epma_administration,PATIENT_LSOA,0.916
epma_administration,PRESCRIPTION_ID_HASHED,0.937
epma_administration,REASON_GIVEN_OR_NOT_GIVEN,0.0
epma_administration,RECORDED_DATE_TIME,1.0
epma_administration,REPORTED_DATE_TIME,1.0
epma_administration,SCHEDULED_DATE_TIME,1.0
epma_administration_dmd,ADMINISTRATION_ID_HASHED,1.0
epma_administration_dmd,AMP,0.17
epma_administration_dmd,AMPP,0.0
epma_administration_dmd,AMPP_NAME,0.0
epma_administration_dmd,AMP_NAME,0.17
epma_administration_dmd,MAPPED_DMD_CODE,1.0
epma_administration_dmd,MAPPED_DMD_INVALID,0.0
epma_administration_dmd,MAPPED_DMD_LEVEL,1.0
epma_administration_dmd,MAPPED_DMD_NAME,1.0
epma_administration_dmd,MAPPED_DMD_SOURCE,1.0
epma_administration_dmd,VMP,0.999
epma_administration_dmd,VMPP,0.0
epma_administration_dmd,VMPP_NAME,0.0
epma_administration_dmd,VMP_NAME,0.999
epma_administration_dmd,VTM,0.892
epma_administration_dmd,VTM_NAME,0.892
epma_administration_dosage,ADMINISTRATION_ID_HASHED,1.0
epma_administration_dosage,DOSAGEAS_NEEDEDBOOLEAN,1.0
epma_administration_dosage,ROUTEINTEXT,0.0
epma_prescription,FORM,0.962
epma_prescription,GROUP_TYPE,0.185
epma_prescription,INITIAL_AUTHORISED_DATE_TIME,1.0
epma_prescription,LAST_AUTHORISED_DATE_TIME,1.0
epma_prescription,LINK_FROM,0.117
epma_prescription,LINK_TO,0.117
epma_prescription,MEDICATION_NAME,1.0
epma_prescription,NHS_NUMBER_DEID,0.928
epma_prescription,ODS_CODE,1.0
epma_prescription,ORDER_ID,1.0
epma_prescription,PATIENT_AGE,0.927
epma_prescription,PATIENT_GENDER,0.927
epma_prescription,PATIENT_GP_PRACTICE_CCG_ODS_CODE,0.915
epma_prescription,PATIENT_GP_PRACTICE_LA_DISTRICT,0.918
epma_prescription,PATIENT_GP_PRACTICE_ODS_CODE,0.919
epma_prescription,PATIENT_LOCATION_CCG_ODS_CODE,0.912
epma_prescription,PATIENT_LSOA,0.911
epma_prescription,PRESCRIPTION_ID_HASHED,1.0
epma_prescription,REPORTED_DATE_TIME,1.0
epma_prescription,STATUS,1.0
epma_prescription,TYPE,1.0
epma_prescription,VERSION,1.0
epma_prescription_chemical,CHEMICAL,0.987
epma_prescription_chemical,PRESCRIPTION_ID_HASHED,1.0
epma_prescription_chemical,STRENGTH_TEXT,0.856
epma_prescription_dmd,AMP,0.131
epma_prescription_dmd,AMPP,0.0
epma_prescription_dmd,AMPP_NAME,0.0
epma_prescription_dmd,AMP_NAME,0.131
epma_prescription_dmd,MAPPED_DMD_CODE,1.0
epma_prescription_dmd,MAPPED_DMD_INVALID,0.0
epma_prescription_dmd,MAPPED_DMD_LEVEL,1.0
epma_prescription_dmd,MAPPED_DMD_NAME,1.0
epma_prescription_dmd,MAPPED_DMD_SOURCE,1.0
epma_prescription_dmd,PRESCRIPTION_ID_HASHED,1.0
epma_prescription_dmd,VMP,0.999
epma_prescription_dmd,VMPP,0.0
epma_prescription_dmd,VMPP_NAME,0.0
epma_prescription_dmd,VMP_NAME,0.999
epma_prescription_dmd,VTM,0.946
epma_prescription_dmd,VTM_NAME,0.946
epma_prescription_dosage,ALTERNATIVE_DOSE_QUANTITY_UNIT,0.0
epma_prescription_dosage,ALTERNATIVE_DOSE_QUANTITY_VALUE,0.75
epma_prescription_dosage,DOSAGE_AS_NEEDED_BOOLEAN,1.0
epma_prescription_dosage,DOSAGE_AS_NEEDED_BOOLEAN_REASON,0.0
epma_prescription_dosage,DOSAGE_SEQUENCE,1.0
epma_prescription_dosage,DOSE_QUANTITY_UNIT,0.0
epma_prescription_dosage,DOSE_QUANTITY_VALUE,1.0
epma_prescription_dosage,END_DATE_TIME,0.27
epma_prescription_dosage,FREQUENCY_DESCRIPTION,0.0
epma_prescription_dosage,PRESCRIPTION_ID_HASHED,1.0
epma_prescription_dosage,ROUTE_DESCRIPTION,0.0
epma_prescription_dosage,START_DATE_TIME,1.0
gdppr,CODE,1.0
gdppr,DATE,1.0
gdppr,EPISODE_CONDITION,0.046
gdppr,EPISODE_PRESCRIPTION,0.173
gdppr,ETHNIC,0.404
gdppr,GP_SYSTEM_SUPPLIER,1.0
gdppr,LINKS,0.019
gdppr,LSOA,0.999
gdppr,NHS_NUMBER_DEID,1.0
gdppr,PRACTICE,1.0
gdppr,PROCESSED_TIMESTAMP,1.0
gdppr,RECORD_DATE,0.999
gdppr,REPORTING_PERIOD_END_DATE,1.0
gdppr,SEX,1.0
gdppr,VALUE1_CONDITION,0.284
gdppr,VALUE1_PRESCRIPTION,0.174
gdppr,VALUE2_CONDITION,0.011
gdppr,VALUE2_PRESCRIPTION,0.288
gdppr,YEAR_MONTH_OF_BIRTH,1.0
gdppr,YEAR_OF_BIRTH,1.0
gdppr,YEAR_OF_DEATH,0.063
hes_apc_mat_all_years,ANAGEST,0.534
hes_apc_mat_all_years,ANASDATE,0.667
hes_apc_mat_all_years,ANTEDUR,0.729
hes_apc_mat_all_years,BIRESUS_1,0.979
hes_apc_mat_all_years,BIRESUS_2,0.017
hes_apc_mat_all_years,BIRESUS_3,0.011
hes_apc_mat_all_years,BIRESUS_4,0.011
hes_apc_mat_all_years,BIRESUS_5,0.01
hes_apc_mat_all_years,BIRESUS_6,0.01
hes_apc_mat_all_years,BIRESUS_7,0.0
hes_apc_mat_all_years,BIRESUS_8,0.0
hes_apc_mat_all_years,BIRESUS_9,0.0
hes_apc_mat_all_years,BIRORDR_1,0.979
hes_apc_mat_all_years,BIRORDR_2,0.224
hes_apc_mat_all_years,BIRORDR_3,0.218
hes_apc_mat_all_years,BIRORDR_4,0.218
hes_apc_mat_all_years,BIRORDR_5,0.217
hes_apc_mat_all_years,BIRORDR_6,0.217
hes_apc_mat_all_years,BIRORDR_7,0.207
hes_apc_mat_all_years,BIRORDR_8,0.207
hes_apc_mat_all_years,BIRORDR_9,0.207
hes_apc_mat_all_years,BIRSTAT_1,0.979
hes_apc_mat_all_years,BIRSTAT_2,0.014
hes_apc_mat_all_years,BIRSTAT_3,0.009
hes_apc_mat_all_years,BIRSTAT_4,0.008
hes_apc_mat_all_years,BIRSTAT_5,0.008
hes_apc_mat_all_years,BIRSTAT_6,0.008
hes_apc_mat_all_years,BIRSTAT_7,0.0
hes_apc_mat_all_years,BIRSTAT_8,0.0
hes_apc_mat_all_years,BIRSTAT_9,0.0
hes_apc_mat_all_years,BIRWEIT_1,0.975
hes_apc_mat_all_years,BIRWEIT_2,0.031
hes_apc_mat_all_years,BIRWEIT_3,0.026
hes_apc_mat_all_years,BIRWEIT_4,0.025
hes_apc_mat_all_years,BIRWEIT_5,0.025
hes_apc_mat_all_years,BIRWEIT_6,0.025
hes_apc_mat_all_years,BIRWEIT_7,0.017
hes_apc_mat_all_years,BIRWEIT_8,0.017
hes_apc_mat_all_years,BIRWEIT_9,0.017
hes_apc_mat_all_years,DELCHANG,1.0
hes_apc_mat_all_years,DELINTEN,1.0
hes_apc_mat_all_years,DELMETH_1,0.979
hes_apc_mat_all_years,DELMETH_2,0.017
hes_apc_mat_all_years,DELMETH_3,0.011
hes_apc_mat_all_years,DELMETH_4,0.011
hes_apc_mat_all_years,DELMETH_5,0.01
hes_apc_mat_all_years,DELMETH_6,0.01
hes_apc_mat_all_years,DELMETH_7,0.0
hes_apc_mat_all_years,DELMETH_8,0.0
hes_apc_mat_all_years,DELMETH_9,0.0
hes_apc_mat_all_years,DELMETH_D,0.271
hes_apc_mat_all_years,DELONSET,1.0
hes_apc_mat_all_years,DELPLAC_1,0.979
hes_apc_mat_all_years,DELPLAC_2,0.017
hes_apc_mat_all_years,DELPLAC_3,0.011
hes_apc_mat_all_years,DELPLAC_4,0.011
hes_apc_mat_all_years,DELPLAC_5,0.01
hes_apc_mat_all_years,DELPLAC_6,0.01
hes_apc_mat_all_years,DELPLAC_7,0.0
hes_apc_mat_all_years,DELPLAC_8,0.0
hes_apc_mat_all_years,DELPLAC_9,0.0
hes_apc_mat_all_years,DELPOSAN,1.0
hes_apc_mat_all_years,DELPREAN,1.0
hes_apc_mat_all_years,DELSTAT_1,0.979
hes_apc_mat_all_years,DELSTAT_2,0.017
hes_apc_mat_all_years,DELSTAT_3,0.011
hes_apc_mat_all_years,DELSTAT_4,0.011
hes_apc_mat_all_years,DELSTAT_5,0.01
hes_apc_mat_all_years,DELSTAT_6,0.01
hes_apc_mat_all_years,DELSTAT_7,0.0
hes_apc_mat_all_years,DELSTAT_8,0.0
hes_apc_mat_all_years,DELSTAT_9,0.0
hes_apc_mat_all_years,EPIKEY,1.0
hes_apc_mat_all_years,FYEAR,1.0
hes_apc_mat_all_years,GESTAT_1,0.979
hes_apc_mat_all_years,GESTAT_2,0.017
hes_apc_mat_all_years,GESTAT_3,0.011
hes_apc_mat_all_years,GESTAT_4,0.011
hes_apc_mat_all_years,GESTAT_5,0.01
hes_apc_mat_all_years,GESTAT_6,0.01
hes_apc_mat_all_years,GESTAT_7,0.0
hes_apc_mat_all_years,GESTAT_8,0.0
hes_apc_mat_all_years,GESTAT_9,0.0
hes_apc_mat_all_years,MATAGE,0.761
hes_apc_mat_all_years,MATERNITY_EPISODE_TYPE,1.0
hes_apc_mat_all_years,NUMBABY,1.0
hes_apc_mat_all_years,NUMPREG,0.622
hes_apc_mat_all_years,NUMTAILB,0.378
hes_apc_mat_all_years,PARTYEAR,1.0
hes_apc_mat_all_years,PERSON_ID_DEID,1.0
hes_apc_mat_all_years,POSTDUR,0.731
hes_apc_mat_all_years,SEXBABY_1,0.539
hes_apc_mat_all_years,SEXBABY_2,0.013
hes_apc_mat_all_years,SEXBABY_3,0.007
hes_apc_mat_all_years,SEXBABY_4,0.007
hes_apc_mat_all_years,SEXBABY_5,0.007
hes_apc_mat_all_years,SEXBABY_6,0.006
hes_apc_mat_all_years,SEXBABY_7,0.0
hes_apc_mat_all_years,SEXBABY_8,0.0
hes_apc_mat_all_years,SEXBABY_9,0.0
hes_apc_otr_all_years,ACSCFLAG,0.289
hes_apc_otr_all_years,ACTIVAGE,0.645
hes_apc_otr_all_years,ADMIAGE,0.645
hes_apc_otr_all_years,ADMISTAT,0.974
hes_apc_otr_all_years,ADM_CFL,1.0
hes_apc_otr_all_years,ALCDIAG,0.196
hes_apc_otr_all_years,BEDYEAR,1.0
hes_apc_otr_all_years,CARERSI,1.0
hes_apc_otr_all_years,CATEGORY,0.141
hes_apc_otr_all_years,CAUSE,0.073
hes_apc_otr_all_years,CDSEXTDATE,0.427
hes_apc_otr_all_years,CDSUNIQUEID,0.0
hes_apc_otr_all_years,CDSVERPROTID,0.693
hes_apc_otr_all_years,CDSVERSION,0.399
hes_apc_otr_all_years,CENDUR,0.005
hes_apc_otr_all_years,CENSAGE,0.005
hes_apc_otr_all_years,CENSTAT,0.0
hes_apc_otr_all_years,CENWARD,0.0
hes_apc_otr_all_years,CSNUM,0.807
hes_apc_otr_all_years,CURRWARD,0.929
hes_apc_otr_all_years,CURRWARD_ONS,0.532
hes_apc_otr_all_years,DETDUR,0.005
hes_apc_otr_all_years,DETNDATE,0.005
hes_apc_otr_all_years,DET_CFL,0.929
hes_apc_otr_all_years,DIAG_01,0.998
hes_apc_otr_all_years,DIAG_02,0.816
hes_apc_otr_all_years,DIAG_03,0.542
hes_apc_otr_all_years,DIAG_04,0.412
hes_apc_otr_all_years,DIAG_05,0.318
hes_apc_otr_all_years,DIAG_06,0.245
hes_apc_otr_all_years,DIAG_07,0.189
hes_apc_otr_all_years,DIAG_08,0.145
hes_apc_otr_all_years,DIAG_09,0.114
hes_apc_otr_all_years,DIAG_10,0.09
hes_apc_otr_all_years,DIAG_11,0.071
hes_apc_otr_all_years,DIAG_12,0.056
hes_apc_otr_all_years,DIAG_13,0.043
hes_apc_otr_all_years,DIAG_14,0.031
hes_apc_otr_all_years,DIAG_15,0.021
hes_apc_otr_all_years,DIAG_16,0.017
hes_apc_otr_all_years,DIAG_17,0.013
hes_apc_otr_all_years,DIAG_18,0.011
hes_apc_otr_all_years,DIAG_19,0.009
hes_apc_otr_all_years,DIAG_20,0.007
hes_apc_otr_all_years,DISDATE_UNCLN,0.569
hes_apc_otr_all_years,DISDEST_UNCLN,0.574
hes_apc_otr_all_years,DISMETH_UNCLN,0.574
hes_apc_otr_all_years,DISREADYDATE,0.051
hes_apc_otr_all_years,DIS_CFL,1.0
hes_apc_otr_all_years,DOB_CFL,1.0
hes_apc_otr_all_years,DOMPROC,0.094
hes_apc_otr_all_years,DUPLICATE_FLAG,0.567
hes_apc_otr_all_years,EARLDATOFF,0.026
hes_apc_otr_all_years,ELECDURN,0.588
hes_apc_otr_all_years,ELEC_CFL,1.0
hes_apc_otr_all_years,ENDAGE,0.994
hes_apc_otr_all_years,EPIE_CFL,1.0
hes_apc_otr_all_years,EPIKEY,1.0
hes_apc_otr_all_years,EPIS_CFL,1.0
hes_apc_otr_all_years,ETHNOSL,0.152
hes_apc_otr_all_years,ETHRAW,0.824
hes_apc_otr_all_years,FIRSTREG,0.288
hes_apc_otr_all_years,FYEAR,1.0
hes_apc_otr_all_years,GPPRACHA,0.929
hes_apc_otr_all_years,GPPRACRO,0.929
hes_apc_otr_all_years,GPPRPCT,0.929
hes_apc_otr_all_years,GPPRSTHA,0.928
hes_apc_otr_all_years,HATREAT,0.929
hes_apc_otr_all_years,HESID_ORIG,0.0
hes_apc_otr_all_years,HNEOIND,0.017
hes_apc_otr_all_years,HRGNHS,0.305
hes_apc_otr_all_years,HRGNHSVN,0.311
hes_apc_otr_all_years,IMD04,0.966
hes_apc_otr_all_years,IMD04C,0.966
hes_apc_otr_all_years,IMD04ED,0.966
hes_apc_otr_all_years,IMD04EM,0.966
hes_apc_otr_all_years,IMD04HD,0.966
hes_apc_otr_all_years,IMD04HS,0.966
hes_apc_otr_all_years,IMD04I,0.966
hes_apc_otr_all_years,IMD04IA,0.966
hes_apc_otr_all_years,IMD04IC,0.966
hes_apc_otr_all_years,IMD04LE,0.966
hes_apc_otr_all_years,IMD04RK,0.966
hes_apc_otr_all_years,IMD04_DECILE,0.966
hes_apc_otr_all_years,INTMANIG,1.0
hes_apc_otr_all_years,LAD98,0.056
hes_apc_otr_all_years,LCAIND,0.0
hes_apc_otr_all_years,LOCTYPEST,0.018
hes_apc_otr_all_years,MARSTAT,0.969
hes_apc_otr_all_years,MENTCAT,0.0
hes_apc_otr_all_years,NEOCARE,0.932
hes_apc_otr_all_years,NEWNHSNO_CHECK,0.811
hes_apc_otr_all_years,NHSNOIND,0.845
hes_apc_otr_all_years,OACODE6,0.923
hes_apc_otr_all_years,OPDATE_01,0.586
hes_apc_otr_all_years,OPDATE_02,0.387
hes_apc_otr_all_years,OPDATE_03,0.199
hes_apc_otr_all_years,OPDATE_04,0.106
hes_apc_otr_all_years,OPDATE_05,0.055
hes_apc_otr_all_years,OPDATE_06,0.034
hes_apc_otr_all_years,OPDATE_07,0.022
hes_apc_otr_all_years,OPDATE_08,0.015
hes_apc_otr_all_years,OPDATE_09,0.01
hes_apc_otr_all_years,OPDATE_10,0.007
hes_apc_otr_all_years,OPDATE_11,0.006
hes_apc_otr_all_years,OPDATE_12,0.004
hes_apc_otr_all_years,OPDATE_13,0.002
hes_apc_otr_all_years,OPDATE_14,0.002
hes_apc_otr_all_years,OPDATE_15,0.001
hes_apc_otr_all_years,OPDATE_16,0.001
hes_apc_otr_all_years,OPDATE_17,0.001
hes_apc_otr_all_years,OPDATE_18,0.001
hes_apc_otr_all_years,OPDATE_19,0.001
hes_apc_otr_all_years,OPDATE_20,0.001
hes_apc_otr_all_years,OPDATE_21,0.0
hes_apc_otr_all_years,OPDATE_22,0.0
hes_apc_otr_all_years,OPDATE_23,0.0
hes_apc_otr_all_years,OPDATE_24,0.0
hes_apc_otr_all_years,OPERSTAT,0.845
hes_apc_otr_all_years,OPERTN_01,0.998
hes_apc_otr_all_years,OPERTN_02,0.389
hes_apc_otr_all_years,OPERTN_03,0.199
hes_apc_otr_all_years,OPERTN_04,0.106
hes_apc_otr_all_years,OPERTN_05,0.055
hes_apc_otr_all_years,OPERTN_06,0.034
hes_apc_otr_all_years,OPERTN_07,0.022
hes_apc_otr_all_years,OPERTN_08,0.015
hes_apc_otr_all_years,OPERTN_09,0.01
hes_apc_otr_all_years,OPERTN_10,0.007
hes_apc_otr_all_years,OPERTN_11,0.006
hes_apc_otr_all_years,OPERTN_12,0.004
hes_apc_otr_all_years,OPERTN_13,0.002
hes_apc_otr_all_years,OPERTN_14,0.002
hes_apc_otr_all_years,OPERTN_15,0.001
hes_apc_otr_all_years,OPERTN_16,0.001
hes_apc_otr_all_years,OPERTN_17,0.001
hes_apc_otr_all_years,OPERTN_18,0.001
hes_apc_otr_all_years,OPERTN_19,0.001
hes_apc_otr_all_years,OPERTN_20,0.001
hes_apc_otr_all_years,OPERTN_21,0.0
hes_apc_otr_all_years,OPERTN_22,0.0
hes_apc_otr_all_years,OPERTN_23,0.0
hes_apc_otr_all_years,OPERTN_24,0.0
hes_apc_otr_all_years,ORGPPPID,0.205
hes_apc_otr_all_years,PARTYEAR,1.0
hes_apc_otr_all_years,PBC,0.655
hes_apc_otr_all_years,PCFOUND,0.828
hes_apc_otr_all_years,PCGCODE,0.087
hes_apc_otr_all_years,PCGORIG,0.087
hes_apc_otr_all_years,PCONSULT,1.0
hes_apc_otr_all_years,PCTCODE,0.929
hes_apc_otr_all_years,PCTCODE02,0.554
hes_apc_otr_all_years,PCTCODE06,0.657
hes_apc_otr_all_years,PCTNHS,0.929
hes_apc_otr_all_years,PCTORIG,0.929
hes_apc_otr_all_years,PCTORIG02,0.554
hes_apc_otr_all_years,PCTORIG06,0.657
hes_apc_otr_all_years,PEREND,0.533
hes_apc_otr_all_years,PERSON_ID_DEID,1.0
hes_apc_otr_all_years,PERSTART,0.533
hes_apc_otr_all_years,PGPPRAC,1.0
hes_apc_otr_all_years,POSOPDUR,0.584
hes_apc_otr_all_years,POSTDIST,0.977
hes_apc_otr_all_years,PREFERER,0.996
hes_apc_otr_all_years,PREGGMP,1.0
hes_apc_otr_all_years,PREOPDUR,0.584
